# # 'atwood' 'velocity'  'width-0'  'width-1'  'width-2'  'width-3'  'width-4'  'width-5'  'width-6'  'width-7'  'width-8'  'width-9'  'width-10' 
4.500000000000000111e-01,1.006000000000000005e+00,6.646701940885643145e-01,6.713740970824826348e-01,6.949469874883743570e-01,7.469126412507314239e-01,8.461075939457507467e-01,1.023425898966646930e+00,1.310241258954654153e+00,1.754133580755520949e+00,2.385817276953050126e+00,3.207342527732143012e+00,4.161554025706341697e+00
5.090000000000000080e-01,1.000000000000000000e+00,6.646701940882185911e-01,6.720958522762263687e-01,6.993785060244370744e-01,7.601759137281169920e-01,8.816791009102951104e-01,1.098247594189014187e+00,1.451442621673394884e+00,1.992692423109295730e+00,2.734587058605664200e+00,3.655011558151047613e+00,4.721267053677801862e+00
4.400000000000000022e-01,9.489999999999999547e-01,6.646701940886220461e-01,6.704837923276159017e-01,6.908442070256703982e-01,7.352690118818655529e-01,8.225249434994438280e-01,9.787182652968019481e-01,1.238697794725087231e+00,1.639279768247911884e+00,2.207738244065337696e+00,2.952975777685491465e+00,3.869789070321640878e+00
4.919999999999999929e-01,9.130000000000000338e-01,6.646701940883171789e-01,6.707023138079408753e-01,6.926180580727331337e-01,7.428431784927239656e-01,8.404584518743422050e-01,1.021118962713737144e+00,1.316407161390203751e+00,1.783861652948791399e+00,2.451475488131208191e+00,3.338692611713699687e+00,4.411130163903801638e+00
4.420000000000000040e-01,1.010999999999999899e+00,6.646701940886103888e-01,6.712622158869984146e-01,6.943171057153403325e-01,7.443748878344121911e-01,8.411155852126708243e-01,1.011555872009216372e+00,1.288595387294392935e+00,1.710777054145119491e+00,2.310175452036800081e+00,3.107306964819800399e+00,4.072113431369658088e+00
5.140000000000000124e-01,8.249999999999999556e-01,6.646701940881899473e-01,6.698037841854808105e-01,6.888526910302653627e-01,7.319907250967113699e-01,8.227094604298117453e-01,9.910234202269176951e-01,1.281280274179561252e+00,1.742031960915908950e+00,2.392578517597609089e+00,3.245700208089841610e+00,4.293815330109081785e+00
4.189999999999999836e-01,9.639999999999999680e-01,6.646701940887428384e-01,6.703898027166411699e-01,6.901336080361329950e-01,7.317268255392322951e-01,8.146540526774791457e-01,9.570307790457154296e-01,1.196386573673884790e+00,1.557405362361572898e+00,2.078538071726943492e+00,2.771724102077944618e+00,3.624429066895038520e+00
4.560000000000000164e-01,9.679999999999999716e-01,6.646701940885284543e-01,6.709491991999383398e-01,6.931530123043011526e-01,7.429111270801455058e-01,8.376654123432223376e-01,1.010308167712666183e+00,1.289693723770649392e+00,1.722635586630454352e+00,2.333613800356285406e+00,3.110124659729204932e+00,4.009642166827791954e+00
4.500000000000000111e-01,9.899999999999999911e-01,6.646701940885643145e-01,6.710912267342670212e-01,6.936896757323298690e-01,7.436587913241711201e-01,8.394885329697836518e-01,1.011845809858225698e+00,1.292390643501474701e+00,1.728676011306646165e+00,2.354205731061035589e+00,3.173787042271396519e+00,4.161819934655214048e+00
5.020000000000000018e-01,1.084999999999999964e+00,6.646701940882592252e-01,6.732244247667208414e-01,7.043584275908505443e-01,7.735028169344512206e-01,9.072197571439056807e-01,1.143126470486589774e+00,1.518939488987880004e+00,2.092265235871767270e+00,2.867608755810215904e+00,3.828831913692438693e+00,4.917673768946047019e+00
